table_height,table_width,table_depth,leg_count,leg_thickness,has_apron,style_variant,label
0.4863480875163043,0.5576233066937104,0.5105171300035294,3,0.0694220057205175,0,0,1
0.7393125206016498,0.552986390188691,0.5337001640551537,3,0.0829817700126873,0,2,1
0.4809025489029473,1.1020800004666524,0.6071184036852193,3,0.0761676282940485,1,0,1
0.7815406833599143,1.226747297989979,0.5952049571809388,3,0.0729491374757331,1,1,2
0.5761062518273559,1.2774530735326428,0.5270855936160852,3,0.0430306337038506,1,0,1
0.486760983656157,0.6711880175967303,0.724306773916566,4,0.0491744017893616,1,0,1
0.830967274738819,0.5678463995368604,0.9040111223658512,3,0.042529416476244,0,0,2
0.8595018406544702,1.263826160972875,0.583155555301957,4,0.0640679208985519,1,0,2
0.4405504167708398,0.5019398405162838,0.6952108787939066,4,0.054262461447346,1,0,0
0.4544438269972004,0.6959308085727575,0.5292416460036498,3,0.0773987780189532,0,0,1
0.6712976769524341,0.952565344627562,0.9263599460241428,3,0.0428439789864342,0,0,1
0.3876867329870858,0.5611647770381815,0.9309096009850648,4,0.0459943306973562,0,2,0
0.6769855344433926,1.0574433592988928,0.7096124576679362,4,0.0867353128868213,0,2,1
0.7439054904341782,0.7148173573542613,0.6978929233956273,4,0.0628612286285226,0,0,1
0.6020570374402223,1.398608996768998,0.9980482239275472,3,0.0668817202050813,1,0,1
0.86329265789654,1.2927777563177956,0.9396351212422712,4,0.0542493695608328,1,2,2
0.736946958798054,1.0505099891533551,0.9936165318157522,3,0.0733931601856291,1,2,1
0.4069725760550163,1.2903142684762328,0.6322329607435638,3,0.0771208341990499,0,1,0
0.5049659493018419,0.6895666893262488,0.6714401438966293,4,0.0652704529048993,1,0,1
0.4007641572420033,0.8812181953073537,0.6383401119861258,3,0.0566778269302544,0,2,0
0.8888888746058597,0.6454237786464976,0.7209177559304253,4,0.0680453432387373,0,0,2
0.8697780164756514,1.1219176613802886,0.5745271427392598,3,0.0817297509943008,0,1,2
0.4200950356051763,0.7774325149371203,0.949490744371295,3,0.0849462318263237,0,2,0
0.4872413565726084,0.592514259504607,0.8900581209357213,4,0.0886918511318644,0,0,1
0.8255331329209802,1.3785854296378663,0.9053858599701984,4,0.0412393180949094,1,1,2
0.7912293264154264,1.2776576255377514,0.9053746582871944,4,0.0479598921490365,0,1,2
0.8296917305983493,1.2727339262040034,0.6112168587728322,4,0.0574829212222959,0,0,2
0.3630154390857983,0.6738168094949377,0.6641309755988533,3,0.088344455202418,1,1,0
0.7028149562341952,0.8597105459240548,0.99057484359913,4,0.0869618570162357,0,1,1
0.448212298894855,1.3662808841853995,0.6327331812614843,3,0.0698285627493872,1,2,0
0.7825354980120252,0.8927544954835471,0.992117924658295,3,0.0592597716672363,0,1,2
0.3744125935422771,0.892451763909475,0.7599601742832927,3,0.0582110735890632,0,2,0
0.8564239709199222,1.0608398689517682,0.8316937381327721,3,0.0759877131506975,1,2,2
0.5201065642147593,0.8675536177572951,0.7012001935288623,4,0.0677206238833396,0,1,1
0.7157111888170243,0.8412307494102875,0.874067280079445,3,0.070775745797569,1,1,1
0.6513654672246341,0.5003653457275588,0.6434568584344635,4,0.079287941373879,1,1,1
0.5929823092608741,1.10806450987109,0.7555869984372936,3,0.072942537249921,1,2,1
0.7151196099677493,1.0573347248261378,0.5466936000377813,3,0.0736397835278583,0,0,1
0.431044679235175,0.5415923462834826,0.9919680113909256,3,0.0627708084190044,0,2,0
0.7329948377697777,0.9449394521093932,0.6219922197892194,3,0.0846329913105683,0,1,1
0.4703626252467757,1.2236988705558285,0.8479558882041192,4,0.042510919257032,0,0,1
0.6010540040085949,1.221274941550038,0.8337888662931765,4,0.0875019804221577,1,2,1
0.7982535790324261,1.3028182667069164,0.7133703784293277,4,0.0848604051616631,1,1,2
0.4925553516557606,0.7225157637586936,0.8188307183880781,4,0.071337421849089,1,1,1
0.3926158446256046,0.7571553357768372,0.6358575535410923,4,0.0846513416395158,0,0,0
0.4329568619071976,0.8447317631882043,0.576402633288574,3,0.0432114425356939,1,1,0
0.6484361272771535,0.8741968106928404,0.6034171947572051,4,0.059473840633347,0,2,1
0.5592095659102414,0.5053064752255938,0.6758794013359124,4,0.0826723975284552,1,2,1
0.761133617937928,0.9915190787604552,0.8016262944706207,3,0.0644114738775125,1,1,2
0.6171030965891753,0.8499714829215153,0.8344368103114586,4,0.0762090688813644,1,0,1
0.8893970876354078,0.980711266579254,0.9534644312933842,3,0.0441973731081,1,0,2
0.8267682455773215,0.663556123862089,0.6300781569596523,4,0.050583014210574,1,1,2
0.7686763393417149,0.8412135940077226,0.8760049117773925,4,0.052613576589119,0,1,2
0.3606608078775059,0.9854771431302802,0.9999539142546046,4,0.0512111082859874,0,2,0
0.3721419756474216,0.527926998992641,0.6236416518664385,3,0.0710667828293079,0,0,0
0.6104585835203704,0.6029505014983759,0.973878511108326,4,0.0749732485623075,1,0,1
0.6832409809081712,1.3673612696910875,0.8591786142980041,3,0.0882360386517043,0,2,1
0.3641231340236063,0.7807615199552256,0.8386736434252045,4,0.0598327220758313,0,0,0
0.6756538236874188,1.2475144704022865,0.6214246902685661,4,0.0825146619544398,0,2,1
0.7804494404985608,0.8124833887776041,0.7141890066173722,4,0.043447836825982,1,0,2
0.8172665948497675,1.2400978262810525,0.5527694353219993,4,0.0717792553050722,1,2,2
0.4341451320016229,0.6585232649774534,0.7608733734692399,4,0.0707956177026775,1,1,0
0.5895659711521418,1.15792359287461,0.6341977690246127,3,0.0815365509445301,0,1,1
0.8348971512015246,0.7194770952718603,0.7323542333016159,4,0.0568198309945687,1,1,2
0.4500119214367304,0.6909078651617651,0.8989161784140483,4,0.0539829244018792,1,2,1
0.3555831129412724,1.353256319999328,0.5428064809790106,4,0.0644288923424393,0,2,0
0.6118512109312906,1.1406581658254504,0.7240872747932854,3,0.0446526675277335,0,1,1
0.730482935412361,0.7755854271170796,0.7907777926661836,4,0.0676736477505124,1,1,1
0.8981473051776326,0.9953496254810108,0.6759052638070842,4,0.0535458213488098,1,0,2
0.4163607366137681,0.6733258641063656,0.5597773706275264,3,0.0495770486505272,1,1,0
0.7485217506011783,1.378946320594751,0.7623184345543039,4,0.0890255315231256,0,1,1
0.475115739915405,0.661497389316863,0.5070741836280319,3,0.0537155663391633,0,2,1
0.5106751545040277,1.3496806533161665,0.8189348275529638,4,0.045129382339388,0,2,1
0.5063866299254322,0.930842787745758,0.6703529662801462,3,0.0526239195246486,1,0,1
0.8021636049146867,0.8606366980267457,0.5370410851278199,3,0.0475863503475478,1,0,2
0.8966549674906211,0.6066064059903155,0.8822217226630971,3,0.0787846769849108,1,1,2
0.8496774076930922,0.7676178192656486,0.7942625693605514,4,0.055269012215968,0,2,2
0.8780598275888646,0.5893102172973094,0.8813685521773543,3,0.0532323062645003,0,0,2
0.4819258477210808,0.9967930210199832,0.5782663077215691,4,0.0625251852308851,1,1,1
0.3679519204595083,0.7592944006343203,0.6413591865561439,4,0.0435589880076739,0,1,0
0.7833054146557022,1.0625522064477997,0.8305915214266839,3,0.0612569483052105,0,2,2
0.431944170591431,0.7390692244765762,0.5711181427218386,3,0.0482961394610362,1,2,0
0.7619267471382929,1.0122863443871832,0.6443052941529208,3,0.0634348985138081,1,2,2
0.5713796855395431,0.7450215738298368,0.769990781299007,4,0.044022092594965,0,1,1
0.7539936578070885,1.0433422768513196,0.5129324461941678,3,0.0880955551096418,0,2,2
0.801781684892111,1.018622286142472,0.8815545020858527,3,0.0635250411625816,1,1,2
0.4498190309727192,1.0267966627500689,0.8173923597270434,4,0.0884527618032851,1,1,0
0.5745914513865085,0.7889524303609143,0.5522999422912787,3,0.0564901831789482,1,1,1
0.7144209453452859,0.8604070293322907,0.8802498860288285,3,0.0627412954300864,1,1,1
0.5278005824517971,1.3731662541277192,0.7020875285003728,3,0.0728830193241564,1,1,1
0.3798122469572007,0.966595453214656,0.8113169363008557,4,0.0712704371072504,0,0,0
0.4968809310501128,0.6179119060554019,0.6440145724941644,4,0.0460713041681309,0,2,1
0.4371079900928778,0.9957551063024028,0.7761257045268666,3,0.0512350329727892,0,1,0
0.8708834082976459,1.0829387199053828,0.576985562214164,4,0.0654436007534755,1,1,2
0.809098170067182,1.3822201693430378,0.6218654530375691,3,0.0591793006623574,0,0,2
0.5019360715521225,1.211005563802802,0.7074712117756725,4,0.0810274736592789,1,2,1
0.514205717374472,1.028243950172745,0.9994511666146694,4,0.0832630297350121,1,2,1
0.6163877620534461,0.7991959601396743,0.8814363388099896,4,0.062767230843325,1,0,1
0.889426047232927,0.7149249897496244,0.6914854244648011,4,0.0421823649548651,1,2,2
0.8523865923007943,0.8431080322524225,0.9942070009696812,3,0.0647664324808211,0,0,2
0.6262601325731312,1.03116238637861,0.9348501566811076,4,0.0449855848870989,1,0,1
0.7473441051638534,0.8689807577717279,0.8273906632138669,3,0.0437414124121854,1,1,1
0.6927926702870989,0.8577349914971961,0.5401576602897245,4,0.0826170668282946,1,1,1
0.6947395484543932,1.2986948146183908,0.7439737426950894,3,0.0708729730801361,0,2,1
0.7264197659232542,0.7586411036378393,0.6137431403501569,3,0.0616985735961562,0,2,1
0.7371399561309708,0.5904565162905356,0.5831823933646125,4,0.0851712031025243,0,1,1
0.7878789058392165,0.7640309983686879,0.6874205448876574,3,0.0522098716091984,1,2,2
0.7249902042440005,0.66205119753618,0.5875346775314523,4,0.0709855184268707,0,1,1
0.8520559588129551,0.6288059481156587,0.7305749566774988,4,0.0629785249588365,0,1,2
0.8456651829793858,1.1098497971291714,0.5789878110358935,4,0.0872617817467323,1,2,2
0.8791159900528931,1.1212821612141162,0.7284179063338933,4,0.0499608499554446,1,1,2
0.4086592970822985,0.8432278678918661,0.679479578788623,4,0.0896346021813448,1,0,0
0.8878694665172745,1.0924068343358124,0.6372401900891138,3,0.0855308476859355,1,1,2
0.7766575387818595,0.7071065518733747,0.9009659787726438,3,0.0718308939002946,1,2,2
0.7655675280579224,1.1907236970459176,0.8404275470910114,3,0.0714124051843449,0,1,2
0.7837357662055846,0.5300280781210692,0.6824306165142349,3,0.0445066687873109,1,1,2
0.7611144757161044,0.6580760633998759,0.5660798988733917,4,0.0665426186851392,1,0,2
0.4913335465097943,1.2422208312881664,0.7409239149368706,4,0.0773279675358522,1,0,1
0.6075822638689824,0.5677694248160817,0.8770757465306678,3,0.083007029844941,1,2,1
0.5511762771730615,1.2116137717300437,0.5069593275504506,3,0.0627393013866937,1,2,1
0.5595640245998614,1.074694341020753,0.6857368205053587,3,0.0635738433990719,1,2,1
0.4717519600406945,0.5568953370441759,0.9119276756952238,4,0.0724619723142295,0,0,1
0.3749407460573601,0.5334909154022345,0.9979636873775148,3,0.044859599931091,0,1,0
0.5995040662888909,1.1034375969651542,0.8715700607615857,4,0.0693670172774303,0,1,1
0.7102070436214052,1.2503237749666891,0.8078261070255781,4,0.0416358143427523,1,0,1
0.5938606973333859,1.3554996528662842,0.9277250966529772,3,0.0890463859162033,1,2,1
0.8459329168335601,1.0803441287786248,0.5302750445833044,4,0.0494904281080539,0,1,2
0.4004203830996364,0.6908952338809818,0.8197464592648519,3,0.0425289255331436,1,0,0
0.893851497167782,1.2082802899786842,0.6026027875714381,3,0.0693191541790781,0,1,2
0.775902717792651,1.2097793788498483,0.79799081758721,4,0.0829203063190088,0,0,2
0.6471185012747334,1.2186624412018612,0.5549631739447178,3,0.0465901614780948,1,0,1
0.6738691071277432,0.5142029751600442,0.6326837541624867,3,0.0770859028477074,0,2,1
0.3849569209809249,0.9034476928428956,0.681019486908756,3,0.0626002709954376,0,2,0
0.3738507702945444,1.2049042963823415,0.9334904538799192,4,0.0629021261048841,0,0,0
0.8992227152991298,1.2625686888505183,0.7131368096399959,3,0.0645134427072112,1,0,2
0.8445967208179441,0.7899006377716935,0.5741669128301823,3,0.0537507999778976,1,1,2
0.897045265723508,0.977501153688192,0.7268577087877358,4,0.0449589230839521,0,2,2
0.708004165684718,1.1920664570942647,0.8604199583287996,3,0.0615034970833193,0,1,1
0.5364123903593463,0.9081490126167026,0.7079948251307476,3,0.0556274174998566,1,2,1
0.4901893880655286,1.3582332658572125,0.8434105177334883,4,0.0433566654068323,0,0,1
0.5875320852034571,1.170130072272691,0.6863234296879518,3,0.0678185367807675,1,2,1
0.4172272069450076,0.8182382716703909,0.8326702600014577,4,0.0834046074434532,0,1,0
0.6802255501735723,0.8164815671238341,0.7889592591949275,3,0.047736508792913,1,0,1
0.8160011664742239,0.815102594799072,0.7781327380521634,3,0.0781302815968424,0,1,2
0.814835338730597,1.377091941913137,0.9092134297703348,3,0.0704497457776532,1,0,2
0.4492288395784699,1.1324288955790442,0.6544923444149551,4,0.057551171036849,0,0,0
0.661476602118757,0.860705909599564,0.5709373270756344,3,0.0445878841527222,0,1,1
0.5809078715704767,0.8068063835923995,0.6850265462385019,4,0.078841780998337,0,0,1
0.4355689468724686,1.1789922912124868,0.5248812462164786,3,0.0536051421773109,1,1,0
0.6838918040925586,0.8727653640944522,0.6077844826688734,3,0.057258642774043,0,1,1
0.7230198411134439,1.0338208253530374,0.7634670535740724,4,0.0422708681302213,1,2,1
0.3801300771849445,0.6839808119183586,0.972662043613322,3,0.0782080447880623,1,1,0
0.415991389038052,0.947646795751994,0.7153275056768015,3,0.0590103722857618,0,2,0
0.657297962221092,1.101243354570718,0.6770835856798123,4,0.0830882181011294,0,1,1
0.3603078451221051,1.3290461910521711,0.9310550068060331,4,0.0686699840442921,1,1,0
0.413345354965089,0.5187709031222739,0.6623840897227569,4,0.0816012956535853,1,0,0
0.5901914787625253,0.5952768200560273,0.7178382634702001,4,0.0661981271500315,1,1,1
0.7601926545555315,0.6994148530048262,0.8895589343016324,3,0.0655241642271074,0,2,2
0.6304736342776346,1.315330458422045,0.6746876327361901,3,0.0518134424473362,0,1,1
0.4584994915531908,1.0421590867458492,0.880107647773446,3,0.0488573064473614,1,1,1
0.7649452038858422,1.1838894346469735,0.7244526284975314,4,0.0832123437415708,1,0,2
0.5918695489880252,0.922028975173736,0.8156925600127147,4,0.069570987841551,1,2,1
0.3908048608953082,0.9155682378018086,0.518803622785546,4,0.081584831583156,0,2,0
0.8253375186588816,1.2697640343104812,0.8075041942077867,4,0.0631355829463636,0,1,2
0.8499774761155154,1.01449101780842,0.5941197325346126,4,0.0650683650936413,0,1,2
0.4069260324987154,1.3092141505601962,0.6717188879191338,3,0.0652274500750478,0,0,0
0.4862590479790563,0.8939824468783096,0.7197108958813121,3,0.0581948979842856,1,1,1
0.5748231684860261,0.8045304321572775,0.7989429311914947,4,0.0432955927139858,0,2,1
0.7231086396620445,0.7557322764903023,0.8618668275012309,3,0.0566681018030278,0,1,1
0.5206274556534967,1.0904492462324495,0.83106757846459,3,0.0697520614075787,0,1,1
0.6574071385500849,1.0791439370251874,0.6642382771267921,3,0.0735058199997361,0,2,1
0.7187508220439665,0.9576396377805269,0.5091152688957663,4,0.0490131461438422,0,1,1
0.8712175471438908,0.9376438287854544,0.6132715232669437,3,0.0477472586472202,1,0,2
0.6292293419985555,0.985793682572304,0.8693220015007338,3,0.0730964618685708,0,2,1
0.5571959289523886,0.6460224908796054,0.9156725283445628,3,0.0760591498902713,0,1,1
0.550364677771923,1.1476271064115848,0.9847943017043124,4,0.0776195582555742,1,0,1
0.6437061323340436,0.7785211069065106,0.9043119355453932,4,0.0851987169068729,0,1,1
0.7230687537858008,1.0133774540275022,0.7202987017545103,4,0.0789062018624963,1,0,1
0.799290181769682,1.2211333017363928,0.5691992673017157,4,0.0426089901630502,1,1,2
0.6549974099834373,0.5923307585735684,0.9229461383667192,3,0.0542531507029664,0,1,1
0.5971255712056042,0.9620174641356898,0.9155233593190928,3,0.087320663150588,0,1,1
0.8365463755449041,1.3374247344136472,0.7074484529095026,4,0.0651003557346617,0,1,2
0.8969889431810601,0.8374214060759908,0.5140937727640751,3,0.0819588143805802,1,0,2
0.4256797732492294,0.7581914575819413,0.9148807915764112,3,0.0779420577382803,1,1,0
0.6884415414399516,1.3152717401929437,0.5095019424554852,3,0.081748154964119,1,0,1
0.776894947949468,0.7138762039768403,0.5609241725793088,3,0.0609912771876721,1,0,2
0.4109718424095082,1.3146321970957986,0.7983695214094735,3,0.0715977471006571,0,2,0
0.428967262135443,0.8863150037930003,0.8074047913879754,3,0.0685331858011214,0,2,0
0.7175181966057991,0.97113610191039,0.6803018788534377,3,0.0595226866280032,1,0,1
0.6996189353077465,1.3829354802964042,0.6268251305346064,3,0.0578546938257366,0,1,1
0.4826192584121045,1.0913939600097482,0.5518319337498447,4,0.0466704794929682,1,2,1
0.5362009919988354,1.0785160545824484,0.9151918283818014,4,0.0890409592894424,1,2,1
0.4502528991276303,0.6213673230766541,0.8580225287980974,4,0.0418491895099887,0,0,1
0.7851100672759741,1.2972113470562945,0.6577979100248627,4,0.0657691794627249,1,1,2
0.3701414243452995,1.0822104489206752,0.6430554477757744,3,0.0832899138539028,1,1,0
0.4184612545344108,0.8312172568832057,0.9447432585061408,4,0.0847318747477526,1,1,0
0.88554797137342,0.9465829038833204,0.7487616962468137,4,0.0800574043700886,1,0,2
0.5868339336018957,1.3955883483596678,0.5902282429690451,4,0.0560605714107297,0,1,1
0.7135055718019752,0.7758462704816772,0.8013108138652999,4,0.0483322386032956,1,1,1
0.5959213128186415,1.1541329561399924,0.9558036154231404,4,0.0537277680037428,0,0,1
0.7191511388915173,0.8655892083568872,0.7565430097322761,3,0.0876394698139803,0,2,1
0.7229488795974968,0.8943555424460699,0.5631150121511271,3,0.0789257686753432,1,1,1
0.5605699209288277,1.0105201775517076,0.8025474144273927,4,0.0874411764632778,1,1,1
0.7696964594892188,1.016529600500506,0.7647299407681448,4,0.055719272065744,1,0,2
0.8782860287457461,0.5233220067777289,0.5930240247362999,4,0.0856771252906593,0,1,2
0.7762304659423185,1.1336340300861432,0.6072852127118599,4,0.0746990320520396,1,0,2
0.417450582047184,1.2675436613458904,0.7260213426226987,4,0.089863120201152,1,2,0
0.5410839121062105,0.5584451704844641,0.7710856806127812,4,0.0825681025376562,0,1,1
0.6298156598458654,0.6092262095706111,0.6004901855888429,3,0.0518368092143435,1,0,1
0.5484930884444101,1.0150496664048734,0.7337029196458373,3,0.070597418131026,0,0,1
0.5201098946406542,1.399635539540948,0.8594348299453598,4,0.0784582275187349,0,0,1
0.8848088523325712,1.0781047304477431,0.724987247831498,4,0.0464167305372506,0,0,2
0.5879400575650862,1.3196410438521986,0.5277064250088885,3,0.0659051066462008,1,0,1
0.4390818277557448,1.3412640529751696,0.6127351423577334,4,0.0822966853077932,1,0,0
0.6992814002632602,0.9957572739348256,0.5625851475634513,4,0.0707214139154099,0,2,1
0.7025430850144456,1.0326276007849446,0.7903232505701269,3,0.0729366436691877,1,2,1
0.3726568669369812,1.27740307245803,0.5406114274466849,4,0.0725564988742799,1,2,0
0.7014451557148788,0.9482342541225044,0.8135820051490421,4,0.0720953644650616,1,1,1
0.4846828508569186,1.2266143829859175,0.7030462633722792,4,0.0436486512752672,0,0,1
0.591783024956226,0.9358260170966232,0.6020115067816993,3,0.0556291249623466,1,2,1
0.8934128532068994,0.8108335046308988,0.6993583035870126,4,0.0657490067041111,0,1,2
0.4829558235150569,0.610269718175564,0.7247980059978324,3,0.0448405826280285,1,1,1
0.825290117699337,0.8763212690013888,0.9813429261196684,3,0.0806738923219724,1,0,2
0.7697167563262457,0.948438987853918,0.7573624196157422,4,0.0839537831800209,1,0,2
0.3995270022740814,0.8539179657019675,0.7286153210948654,3,0.050757221126312,1,0,0
0.3777972225453405,0.9454047831726586,0.9411697381841004,4,0.0542874190720508,0,0,0
0.5870102731411473,1.2942101578267335,0.8637540316796959,4,0.0582968676258781,1,0,1
0.6636549041345661,0.6751897716989471,0.7766114633105758,3,0.0593174412489889,1,2,1
0.5038463726931901,1.3901816305586503,0.8401993200594304,3,0.0464331695344607,0,1,1
0.555259084978651,1.3881088979927954,0.7789159191360644,4,0.0777482586146396,0,2,1
0.6300173839238501,0.9500701132135794,0.5226516762335374,3,0.0756795923162403,1,2,1
0.6013437076055808,1.0456344701634237,0.757752866073627,4,0.0865684367764994,1,0,1
0.5661250233265657,1.0548504387243645,0.9213009636820642,4,0.0653657493100648,1,2,1
0.6596083433544995,0.92740333999823,0.5083184777511575,4,0.0736903196236508,1,2,1
0.5192228085414703,1.30889039376968,0.936049557060166,3,0.0698454807976596,1,2,1
0.7805971952872818,1.1985458226548649,0.7888171979320915,3,0.069176163852382,0,2,2
0.69596388262995,1.0577622249509804,0.920583562479132,3,0.0810830645563926,0,0,1
0.6649136492722694,1.1304688200273063,0.5953921639134636,4,0.0556846241722927,0,1,1
0.729775143505189,0.8693396683904345,0.8874861509035454,4,0.083640885445616,0,2,1
0.4259453671818656,0.6866075344741203,0.6625247672130274,4,0.0662738575700017,1,0,0
0.6028149426107726,0.9798143581158988,0.773136609622415,4,0.0705038290039375,0,0,1
0.5034535177569661,0.7686492450712645,0.9707427731637308,4,0.0785587134543821,0,2,1
0.7377435428571082,0.7853366705166032,0.6744015871006532,4,0.0543894687748976,1,1,1
0.8001076030718093,1.3591479770523152,0.9023079169782852,4,0.0421033243416362,0,1,2
0.8582052975394343,1.0903748454958166,0.8736692498590024,3,0.0501034003600298,1,2,2
0.7328942153557525,0.6235456593208306,0.8078385172072462,3,0.0521229019205143,0,2,1
0.478060107893274,0.5901781631407979,0.6651468117436694,4,0.0450272452388673,0,0,1
0.8804853219739639,1.3801196406497784,0.5789705381054708,4,0.0638724260220448,0,1,2
0.5266422361655416,1.0813081261012427,0.9539684793678112,3,0.0726149365209539,0,2,1
0.7562775872477495,1.265299791418034,0.5186491232858215,3,0.0608942491122502,0,0,2
0.8984444916986805,0.8572951168504697,0.7476919486608788,4,0.0838371583958961,0,1,2
0.6623790277654724,0.5965706216961841,0.9914969441855032,4,0.0627174539078397,1,0,1
0.8180828562178981,0.9212186921056612,0.5964056991369049,3,0.0565342048415892,1,2,2
0.4914956841262354,0.6675791622152609,0.8683089477461285,4,0.0683890611210469,0,0,1
0.6860249748146576,1.0748532146762195,0.7027451873831072,4,0.0657640329479898,0,1,1
0.7180907193754749,0.6663030809426059,0.5703059378171492,4,0.0867912693500694,0,1,1
0.5609659148718169,0.902061969625808,0.63349716348214,4,0.0550972919845807,0,1,1
0.7095258518886093,1.1234917313804649,0.5310621659002681,3,0.0632697495470964,0,1,1
0.7273404909401108,1.3307954125524053,0.9439007070048042,4,0.0745145188709407,1,1,1
0.688043996479117,0.6972157408418095,0.5667843910984021,3,0.0627489336385335,1,1,1
0.7360673997706098,1.3215171994547936,0.8786752616521629,3,0.0780929809985553,0,2,1
0.5957113876230659,1.133389512640285,0.5390513610737201,3,0.0430879023778341,0,2,1
0.6451630870433063,0.6480834409244796,0.9272430036974756,4,0.0458120011092332,0,2,1
0.6707312231425597,0.5818474800065191,0.7551876770164172,3,0.0626716150089891,1,1,1
0.6601511518042924,1.0029174790988895,0.8363838561136847,4,0.0761640039912501,1,1,1
0.7990492742632218,1.171224034548634,0.7891556325295177,3,0.0611848692389312,0,2,2
0.896768013262306,1.3411245189964518,0.5345095730801569,4,0.0415867435511539,1,0,2
0.7729346344209156,1.1892449146313404,0.9891666424620504,4,0.0587230460319133,1,1,2
0.8282911569208897,1.3160905803721152,0.6878227669009938,3,0.0726767049209351,1,0,2
0.4481604959522614,0.983532637758201,0.7644212697720046,3,0.0817410805834357,0,1,0
0.604652145657129,1.1471845775097669,0.7120640148667008,4,0.0811680218687892,0,1,1
0.5403878542431947,0.7480847550156146,0.9687051805675334,3,0.041610865745499,1,2,1
0.7713294071326469,1.295380959660837,0.5078228981817747,3,0.0433645451444747,0,1,2
0.678781693202354,1.1329576401784358,0.5243381606218745,3,0.0601132675405453,0,2,1
0.4694980655976544,1.2773572184030506,0.5282220175122305,4,0.0517080758570828,1,2,1
0.6788547208524943,1.1052787112932223,0.6603325576964916,4,0.0838129161086903,0,1,1
0.5152755245665808,0.554861873396086,0.9742601275133608,3,0.0712996568824164,1,2,1
0.6225914331211615,1.3750612118093173,0.970793204915956,4,0.0792902297990258,1,2,1
0.5789785483817945,0.6342958470426473,0.688230094253566,4,0.0520484094505537,0,1,1
0.8216476812151614,0.6299165742486605,0.7315125797493054,3,0.0681192974793454,1,2,2
0.6414954977016971,0.8495771439267148,0.6274978228037682,4,0.0723352925773972,1,1,1
0.400855198089775,1.1521262410764816,0.5952408092153691,4,0.0588583987480669,0,0,0
0.4534898116630154,1.1855267757834889,0.8621526199260745,3,0.0639697103235457,1,1,1
0.8763608682896703,0.5138003356056435,0.9685798816011238,3,0.077343961372812,1,0,2
0.73259445713774,1.1333917244081335,0.6983160298881175,3,0.0676039646273907,1,1,1
0.6064377534650829,1.0838492059956013,0.6542111421434642,4,0.0656408270011886,1,1,1
0.404234527361014,1.383186611161919,0.7347452110112792,4,0.0857165249448744,1,1,0
0.5776615938182434,1.0062722547179188,0.6106370491581126,3,0.040810995050063,1,1,1
0.4338262756012788,0.796878757380074,0.6899198873705771,3,0.0649650741184661,1,1,0
0.7698483441164758,0.9397589904804337,0.8617789731982888,4,0.0630414499224102,1,0,2
0.4269771907193395,0.9918916958532086,0.5920238864306338,3,0.0661972207702039,0,2,0
0.3766829168080267,0.505745441996701,0.5687457652484801,3,0.0433983970832711,0,0,0
0.4702958198499165,0.9104086930742904,0.5302250594565094,4,0.0729642170994931,0,0,1
0.6427168667570051,0.8702046573956748,0.508363073801315,4,0.0667869051461962,1,0,1
0.6262188177349901,1.128073168595356,0.7152866043380189,3,0.0453508214347246,0,2,1
0.4318936171571377,0.6727388512924519,0.7632279927001081,4,0.0533662368338317,1,0,0
0.5551783709050252,0.8654246688864973,0.7825010912239845,3,0.0549987320169961,0,2,1
