stove_height,stove_width,stove_depth,oven_height_ratio,handle_length,glass_thickness,style_variant,burner_count,knob_count,label
0.9457317640859672,0.8986268068478142,0.6833652485108427,0.5577612412944489,0.3964390475822192,0.0159341565098912,0,4,6,0
0.9079180290816256,0.7626585604122823,0.7121963340568596,0.4585747909361224,0.5252532783376913,0.0200570076583902,2,4,6,1
0.8657432727939482,0.8882336709823351,0.612016719786088,0.4778737441471085,0.5285105319350083,0.0235042510720818,0,4,6,1
0.8903775551318277,0.8824788381687269,0.6854513115207277,0.5368378586260816,0.3619224986867193,0.0116396681098975,2,4,6,0
0.9083672289291224,0.7568348146595877,0.740205938660464,0.4806388799135305,0.5648575402368244,0.0147737190523169,1,4,6,0
0.8630878282127457,0.7936502366512949,0.6685836858855678,0.5893527497558271,0.630720286233447,0.0101863091376849,2,4,6,0
0.9498454440854442,0.8988289343565283,0.6109891081649449,0.481973146840056,0.4295601244251203,0.0286651875598741,0,4,6,2
0.9379270242484542,0.7108581266216651,0.6236620248535848,0.575061743195971,0.5610619775262113,0.022233555314519,2,4,6,1
0.902894069260227,0.8003589611137751,0.6831903423734517,0.5897634059154115,0.3810759505754634,0.0275625392994718,1,4,6,2
0.8615428670419102,0.6321107933128253,0.6829835461327224,0.4908522318472224,0.5314489481090672,0.0243522437427759,0,4,6,2
0.918749712880133,0.8558738446175692,0.6758113587146981,0.4876681878104841,0.6224477138655715,0.0110159778732506,2,4,6,0
0.8923575772563725,0.6830040671916755,0.6005318533631673,0.565667883452944,0.5411340131904139,0.0152391052486869,2,4,6,0
0.8941835511860851,0.8117002340279973,0.6841360297162119,0.4667810820884002,0.6335152817139917,0.0238203924751175,0,4,6,1
0.9045590289205522,0.850378505965805,0.6873764349734691,0.4722140678351224,0.3882336557846416,0.0161651669986026,0,4,6,0
0.9398924636526474,0.6630229615019262,0.6374294608834387,0.4654190432507678,0.5840348725614328,0.0276826940290201,1,4,6,2
0.9473837022637288,0.8248432833430618,0.7388645733854335,0.4855105998344038,0.3987505301301315,0.0259977405981379,0,4,6,2
0.9381416204663324,0.6074359085694566,0.7104846707632623,0.4998278201919643,0.6292447658144977,0.0260447027787427,2,4,6,2
0.9310749316574388,0.6800417128783416,0.7181061763703207,0.4662143439604436,0.611650034871827,0.0271718650267556,0,4,6,2
0.8699572830025751,0.8755355703688485,0.6524487636668878,0.5730804571457343,0.6113969107589025,0.0144584709441161,2,4,6,0
0.8693129788327708,0.698478585359312,0.729652941304543,0.5950333656072542,0.4337374978165614,0.0228296347721525,1,4,6,1
0.9179518118360264,0.8530983489816242,0.6496724802321611,0.4541400802679454,0.6131115234726681,0.0152243039278042,2,4,6,0
0.9462534315761556,0.6796399087568906,0.6162603820822067,0.5151845637846967,0.5685635181958113,0.0162735462838998,2,4,6,0
0.9484235849316588,0.6346937352087991,0.7349257099366799,0.4785118161753444,0.3633159601139693,0.0187211503090994,2,4,6,1
0.9425575165499084,0.7615355991278376,0.7079144998717268,0.5612925116759214,0.5511885513298999,0.0172844294356252,0,4,6,1
0.9448874485971314,0.876231256865412,0.6934733114919613,0.5495081214398316,0.3873875946993103,0.0280009367019418,2,4,6,2
0.8809284662208653,0.722517872585765,0.6603600580586587,0.494348280378892,0.3881863397177459,0.0184089266754581,1,4,6,1
0.9177317945272732,0.8708416637197749,0.6923272373927071,0.4951424811848348,0.5143811639407094,0.0100081187939457,1,4,6,0
0.8710182684882641,0.8357276482432741,0.6909992355719644,0.4983373844604807,0.4825358050513859,0.0235125446638019,2,4,6,1
0.8973186185909325,0.8703542477484763,0.719403714019017,0.4754537094297082,0.3754386610175365,0.0203090401983043,2,4,6,1
0.9119260805362376,0.6280161600226688,0.7427999493678713,0.4852302897790026,0.4431258392884746,0.0261312578915253,0,4,6,2
0.8524425387726826,0.673452763223505,0.6712704516328207,0.5774606541937097,0.3718484687553707,0.0182888202199543,2,4,6,1
0.9075670899409318,0.8155037746496966,0.6575967701089127,0.5099479294314806,0.3942714035273894,0.0237524482616103,0,4,6,1
0.9278420406767324,0.6656523410436959,0.7206164784259714,0.5543867664612357,0.4893649653722756,0.0211481158806679,0,4,6,1
0.8956461825470172,0.8404249805166794,0.7001366598879529,0.5981838679599671,0.5286356955408259,0.0290007921688631,1,4,6,2
0.9112652322761764,0.8157821883827902,0.6757167247236603,0.5745853754582122,0.5143615851832485,0.0279441620646652,2,4,6,2
0.9361494909783262,0.7350209271740724,0.7127665179750767,0.5759794331762881,0.4331934059392222,0.0255534967066794,1,4,6,2
0.912674843698178,0.6823792340752615,0.6116225030797103,0.4928592226294729,0.4315145321246554,0.0163941913683752,2,4,6,0
0.8580577657657669,0.645249197403926,0.6574552938647007,0.4729207899865722,0.4141858631317962,0.0182973579179643,1,4,6,1
0.9042611140503916,0.7247322702309468,0.6310251584271616,0.5130215276660138,0.6214515435020531,0.0216815882840845,2,4,6,1
0.8519531956737727,0.864197001827347,0.686353552021512,0.5215469598836036,0.6328224972302291,0.0159722530474476,1,4,6,0
0.9353447950569104,0.886029101541032,0.6628531923944733,0.5621273503467076,0.5138396929201517,0.0220650517788248,0,4,6,1
0.898822947755025,0.681880593528977,0.672846299069775,0.5083285804869192,0.5506620861868752,0.0259628464884037,2,4,6,2
0.8665044731203508,0.7402170447696931,0.6191441695921741,0.5433385441461097,0.3580899355715413,0.017880405126794,2,4,6,1
0.916299975683616,0.6251842386486001,0.6642919154491642,0.5800277033392695,0.4045187079540296,0.015203126278386,1,4,6,0
0.8711660284211481,0.6980537414643926,0.7141844561841041,0.5068689323346205,0.5756029470664354,0.0266384857031054,1,4,6,2
0.933491091491212,0.741092050863914,0.7123536391624276,0.4578128412364883,0.6355759077145764,0.0144844433143949,0,4,6,0
0.9281233049610894,0.7955263965731668,0.7131349806089289,0.5924417599073983,0.4098082047087598,0.0104076003464066,0,4,6,0
0.8738544941888906,0.7420683182838383,0.617158416916396,0.5921635533324978,0.4895101950305662,0.0151248739312437,1,4,6,0
0.8667789143367802,0.7821742481672795,0.7121888477932928,0.4671799307068346,0.5957903522933256,0.0292944154606817,0,4,6,2
0.9078684732509243,0.8786661505221365,0.6863695092618621,0.5862039226571166,0.4625920878275955,0.0288294119708261,0,4,6,2
0.857599647784306,0.8071843247798941,0.6940863593401566,0.4652851958168965,0.5817442654853673,0.0270058647817759,2,4,6,2
0.9305527963646166,0.8388681649800636,0.6848898833050974,0.4561603695309204,0.5098235735931501,0.0232304268137471,0,4,6,1
0.9005960789677078,0.7023693524583849,0.7274363440499366,0.5733496377135087,0.3816616611931995,0.0292157513442915,2,4,6,2
0.9391575014805102,0.7379218042805239,0.6229486723640789,0.4764205441629089,0.506524024081544,0.0230091482803348,2,4,6,1
0.9308199218806756,0.7614518719344767,0.6725246255824794,0.5153361739505842,0.5693078642915367,0.0153679107609845,0,4,6,0
0.9330731018890605,0.6259988694167024,0.7322446776004158,0.4865795158786434,0.4894125399809695,0.0222066340846104,1,4,6,1
0.8836396619891375,0.7482919510847765,0.6487521251833139,0.5231324898587016,0.4564474898528285,0.0151670481771735,1,4,6,0
0.9380319979758224,0.8103551250996605,0.6414402863634278,0.4515226671658016,0.6344187733331094,0.0117122592391604,2,4,6,0
0.8906428124670519,0.7665528634745582,0.6360485904186323,0.5214139666176247,0.5635527219418168,0.0189634909917314,0,4,6,1
0.8593053350554671,0.666478920141759,0.7037680732942803,0.4959309045195132,0.5244666755997102,0.0194652097751904,2,4,6,1
0.8843757394146202,0.8989894391877996,0.6825582709135017,0.5027715791421252,0.4861235788559536,0.0161324598269766,0,4,6,0
0.8620655884752305,0.6577752880354553,0.617933211188258,0.5303795948075625,0.5786568828452309,0.0137029968487532,0,4,6,0
0.923860465350895,0.6829498880906067,0.6884380358941187,0.5640311843059624,0.5290372221536905,0.0296102126092502,0,4,6,2
0.8796246463265144,0.7082643207448159,0.6453401383170653,0.5562027728566546,0.3879748879543945,0.0109103140196643,0,4,6,0
0.9053358966798608,0.8092252178730583,0.6189419239437614,0.5802691795894416,0.4972636083571337,0.0274543946999706,2,4,6,2
0.878433932713715,0.7436142625819194,0.6511058898840438,0.5948246464707442,0.4257435171478917,0.0272344592925502,0,4,6,2
0.932211564529943,0.720212232675582,0.6111123255383459,0.5444168560427998,0.3660827222877599,0.0129839516894731,2,4,6,0
0.944912564235803,0.625554272518869,0.6372286432815174,0.5337109551926442,0.4748522064230985,0.0219225369082005,2,4,6,1
0.8725687137065035,0.7567717605390654,0.6675771697333132,0.5164081506028992,0.608049999747854,0.0298006252093359,1,4,6,2
0.9068629470624232,0.6180690913117622,0.7440163166151449,0.4648850362162182,0.5788211313064127,0.022510300608132,1,4,6,1
0.9160428137192036,0.6471171280142631,0.6260720322489651,0.4612597303351752,0.3508027167808657,0.019010074092354,2,4,6,1
0.8969912479007686,0.6097919566142773,0.6432157334390534,0.4924077559668431,0.6078820194021568,0.0114235952030695,0,4,6,0
0.9423911044482548,0.8363484079940194,0.6937587010746333,0.5491774564280052,0.630100537533654,0.0185027793220842,2,4,6,1
0.8724809450266023,0.6446968203225988,0.639844870746096,0.4713354428165516,0.3678914118541541,0.0258525713246482,2,4,6,2
0.9248957722069624,0.7707621147957278,0.6432915882458763,0.4686530487262062,0.5566033973636282,0.0239946736995143,1,4,6,1
0.9000472177117925,0.7481385658035253,0.6120662777848951,0.4559791176275419,0.4796085992482317,0.016446431667166,1,4,6,0
0.8525864892388335,0.6686773247165481,0.7011447550758256,0.5790775309225906,0.526136879512935,0.0104149091243106,2,4,6,0
0.9321421245258384,0.7728740953808241,0.7144663506257558,0.4762786091906959,0.5056891522962812,0.018844588088404,1,4,6,1
0.8681489147223126,0.7755988875833564,0.695217707918113,0.523758870328652,0.3773727218881481,0.016959221125893,1,4,6,0
0.8821058255956571,0.6313799653747673,0.6241237278988253,0.511746763468169,0.4986407062893013,0.0232516707398285,1,4,6,1
0.9313566034737972,0.7650289826915349,0.6682238862902594,0.4971775735755251,0.4469821358827984,0.0294036945361715,1,4,6,2
0.936491058405188,0.8474781609806104,0.6001726601172168,0.5804051226480978,0.4885929034946432,0.0110840817075345,2,4,6,0
0.8861779359151675,0.8269329462166721,0.6938113113217513,0.5639985804091525,0.4110674715050821,0.0209843927817066,1,4,6,1
0.8938116095072378,0.8094750087366517,0.618213912504393,0.5959720223732541,0.5326615001245895,0.014785949246553,0,4,6,0
0.8810750138393335,0.6041023393398182,0.6611986030934853,0.4837050989183677,0.6024217044851107,0.0122692223580848,0,4,6,0
0.9147709688783758,0.6461913373284984,0.7398979589901157,0.4937792340392679,0.5616234889777562,0.018309806858707,1,4,6,1
0.9480244632603376,0.6731192718225415,0.6826897615320704,0.5075379019870725,0.6265604449794686,0.0201648178318578,0,4,6,1
0.9364026934428588,0.6828742208466123,0.718500927300467,0.5122413635327018,0.630274518104756,0.0201547535161931,0,4,6,1
0.8782838983282827,0.6895667549315302,0.6880406583621241,0.5998353499844008,0.4968921039967103,0.0129719083676557,2,4,6,0
0.898434138555172,0.6997319867132248,0.7144309016429968,0.5065815081320829,0.6298556767145783,0.0273920336646813,2,4,6,2
0.8738805544166249,0.7148912546788806,0.7284019463981067,0.5116162643324367,0.4454528981701399,0.0194595250048082,1,4,6,1
0.8886078752490982,0.7991066488453604,0.7231121327564333,0.5971227207989678,0.4985985948849271,0.0107403922269115,2,4,6,0
0.9465353590176854,0.6995984111794091,0.6150546903247278,0.5767559134665573,0.3799135093225935,0.0282088335539293,0,4,6,2
0.9222443827570642,0.7229935859239093,0.69821719896416,0.4731541828157323,0.4908471802954195,0.0293840726114843,1,4,6,2
0.9123259400521998,0.719244997165732,0.6120472980869174,0.4992848383475184,0.5523072485462028,0.0206724462479366,1,4,6,1
0.9126799179007988,0.8662316048727969,0.6731921228085268,0.531152401904649,0.535237838480817,0.0146954048620404,2,4,6,0
0.9420929098780296,0.8992277768868646,0.712014955010689,0.5150957207884689,0.3795329379149593,0.0226749565756158,0,4,6,1
0.8943678551661706,0.8082003488379703,0.7355136093075729,0.4568986453015819,0.5888430395486636,0.0158673555193041,1,4,6,0
0.89306867878554,0.6732592296551905,0.6618077623463363,0.5522700557029092,0.4040170658453933,0.013501387101258,2,4,6,0
0.9370839598644854,0.7859131105612246,0.636124468778447,0.5869243524035332,0.3929353160385528,0.0192229982670999,1,4,6,1
0.8959570499176731,0.8000522151799443,0.7348362797550482,0.5197879883287952,0.4362894997245316,0.0209319627520405,0,4,6,1
0.8941729783603815,0.7036696873329245,0.6881357557689632,0.5458408053540018,0.4772926815382693,0.015001964488154,1,4,6,0
0.8699216999108892,0.7154079746902037,0.6724812091588824,0.4855808552891362,0.5215768077052216,0.0214962386035729,2,4,6,1
0.8795230753883269,0.8933833453730589,0.6987344723893021,0.4911720570267341,0.5197787050867098,0.0237159898546802,2,4,6,1
0.9473602816827924,0.8731850861156132,0.7117758231200955,0.5749258349509783,0.6208804755349326,0.0255148195920676,0,4,6,2
0.9107064998164266,0.7056962867505949,0.6954926817008837,0.5431336744695456,0.5533293375870079,0.0244185675334141,2,4,6,2
0.9180855094182022,0.6410337715482296,0.6145745894723427,0.5441187161725096,0.3618267721882452,0.025772209680203,0,4,6,2
0.9079573805368404,0.8197079303817715,0.6135200063619328,0.4942665677443733,0.5742442594815115,0.0135128014088861,0,4,6,0
0.9286512811030504,0.8629381790119922,0.6548786295922686,0.525269214339726,0.431758205213709,0.0132908884073749,1,4,6,0
0.9467384076166812,0.6885424347517476,0.730559543898756,0.5706348807906766,0.4904994166558086,0.0115059872181351,0,4,6,0
0.9360140596898822,0.8172650136226555,0.7469913364172855,0.5950904620950048,0.5913762932061686,0.0173155009881113,1,4,6,1
0.85139186551009,0.7609716924807177,0.6682179041600812,0.5509242572810631,0.5517022392053039,0.0216912018330433,2,4,6,1
0.9440291891779554,0.6325038306597692,0.6350732853317375,0.4537536974469723,0.6152704535644558,0.0212281476449975,2,4,6,1
0.872136720007399,0.6189651123480586,0.7235783027085672,0.5864081457641838,0.440657052358775,0.0181659171159082,0,4,6,1
0.8545346811013382,0.6111636384674115,0.7493891062132544,0.4674180721087664,0.4204400097293987,0.0207509321176505,1,4,6,1
0.8953643756888893,0.8011458656550514,0.7114710182284757,0.5918961128669148,0.4757380260244168,0.0248453802953063,0,4,6,2
0.938541378389958,0.7964765692480392,0.7250539624944482,0.5423478321076735,0.6317159197140967,0.0155948028017157,2,4,6,0
0.8870529958734436,0.7330149258182105,0.7425832754777141,0.5783175289958932,0.3798063873818391,0.0237136053096257,2,4,6,1
0.9401696212424654,0.7934480429262083,0.6090825133749913,0.491382216129238,0.6404620627809161,0.0289802157652427,1,4,6,2
0.8591673423817521,0.6636317446269939,0.6959239377794556,0.5956639968097479,0.3651735531988618,0.0166701831286503,0,4,6,0
0.9286978099976316,0.6615616725428629,0.7244726755825699,0.5331311682691694,0.5259149250744686,0.0262610596224211,0,4,6,2
0.882855955343223,0.6442662539824331,0.7350796553447637,0.4504253327220024,0.6075218379140529,0.0128937596064101,0,4,6,0
0.9040215456863152,0.8395541470672871,0.6164889521834153,0.5799671832760201,0.3895409688685692,0.0171648455843306,0,4,6,1
0.9088852922050442,0.604734325053348,0.639805126248746,0.469013781556917,0.4762881670730237,0.0122729861357309,0,4,6,0
0.897624596542325,0.8334051117942608,0.6769856936413787,0.4663581015005768,0.5011516069357465,0.0289083128594021,0,4,6,2
0.9227242997163736,0.8726255063719621,0.6988354610518939,0.4952445493542133,0.5430022052616467,0.0106230127902068,1,4,6,0
0.9347298543167242,0.7278820857839975,0.616194274451884,0.5568601972345645,0.4830686988089026,0.0279853353024706,1,4,6,2
0.910829742363344,0.6197046699960341,0.641252399933693,0.5449615086451522,0.5145069302145082,0.0165037088663733,2,4,6,0
0.9030556837431324,0.7361146252726415,0.6908140187302969,0.4648767692518563,0.5605338255638199,0.0270558547459114,2,4,6,2
0.9377706213064214,0.7654005685169396,0.7298238473553468,0.514510491249958,0.616427306596548,0.0182762714235382,1,4,6,1
0.8898730184256953,0.8188837522903514,0.6468822524995699,0.4968785356712801,0.4264669389448338,0.0290718503523824,2,4,6,2
0.9422985035734384,0.6201399924409943,0.7247657832712282,0.4639845152555516,0.3789693297697357,0.0247759199697743,0,4,6,2
0.905637073561535,0.775939524821843,0.6842379620988108,0.4994468972124307,0.3866693856063677,0.0170719615926753,2,4,6,1
0.9441129868852228,0.726881056729165,0.7373765506458215,0.4577169119958564,0.4362888222941982,0.016248977981753,0,4,6,0
0.9077918518389856,0.6638216417016019,0.6985104454482228,0.4836367303661348,0.3824655145781799,0.0269074683720269,1,4,6,2
0.8614885313530308,0.6835704637484997,0.6339238641491771,0.5143668616322672,0.5182897105244099,0.0253486506370346,2,4,6,2
0.9113573280535464,0.7928097491489494,0.6039380747180375,0.5893626436492404,0.598838236987899,0.0153489545030822,0,4,6,0
0.8773270388712725,0.8287228553942994,0.7382306281549759,0.5026535131105473,0.4044216674637705,0.0128650298068405,2,4,6,0
0.8900784343999515,0.6425623962453806,0.6949758018983271,0.4545985647571359,0.573833528601712,0.0143026576006702,1,4,6,0
0.8953645790673017,0.6472227827535266,0.6467456054556324,0.498657433811764,0.6324222271910166,0.0219244754441018,0,4,6,1
0.8655579903404488,0.8263307637374957,0.6074643738649436,0.462237229129787,0.4829338922990978,0.0184802954622599,2,4,6,1
0.8942044186697778,0.6819500533094308,0.7132414715502556,0.4670726262165303,0.4789740900193671,0.0156649294016089,2,4,6,0
0.9093134250392264,0.7580802321444434,0.6462629087776884,0.4830777653253787,0.645333697496336,0.0110956391703616,0,4,6,0
0.8801419362018437,0.6633701937660936,0.620585220788599,0.4883279256032189,0.4484367067813523,0.0101545981313862,2,4,6,0
0.8930655011353603,0.6387557105277645,0.6798873521801135,0.4845166074114989,0.5176170703024139,0.0233609634349048,1,4,6,1
0.8572075496592158,0.8585293086067766,0.6063453392344187,0.4528112304878469,0.6263487303507238,0.0272422002722413,2,4,6,2
0.8929284286300835,0.7213268653515703,0.6960212503571368,0.4934272808378637,0.4715096921194863,0.0293239938206625,0,4,6,2
0.9301322154310452,0.7854375789912721,0.724803886960756,0.5879654627612076,0.3764389643893654,0.0268896871962939,0,4,6,2
0.8935676526940399,0.7201349448948261,0.611797063122429,0.5805786624293117,0.5737414479393809,0.014431441177885,0,4,6,0
0.8576379377473021,0.789967400090456,0.6795907231158972,0.479085555940035,0.5828684687973006,0.0170219946991472,2,4,6,1
0.9315037005750012,0.6708806546840173,0.6219666327416541,0.4795907704235975,0.5307196955819498,0.0252043059109378,2,4,6,2
0.8575353273579076,0.8853876421738747,0.6941923158177551,0.5195929602769529,0.5191206449863549,0.0215893617941297,2,4,6,1
0.942415425838566,0.7693475350208397,0.695294747859089,0.5436782669162842,0.6092740624494248,0.0225443481379954,0,4,6,1
0.8939762816341864,0.740676325057912,0.6947077680038144,0.5694494518727142,0.5274259270493062,0.0170388444524015,0,4,6,1
0.8810407850606311,0.7355741591102046,0.6085335076250928,0.5747544947494682,0.3730193003520364,0.0272850006785047,0,4,6,2
0.9115008388415572,0.7521203452001866,0.6694067488390908,0.5331474557007456,0.5875453391796075,0.027917535311136,1,4,6,2
0.9409049956573664,0.7714970059361401,0.6282359197603837,0.5407508751105097,0.5004101905618483,0.0291544471773316,1,4,6,2
0.8603501877270391,0.869738050186732,0.6515156663757401,0.5571473323751194,0.5013647004502872,0.0134511782287272,0,4,6,0
0.920762170432328,0.8972958067940663,0.6786102829755262,0.5414708109484012,0.4591693879057138,0.0283587357823392,1,4,6,2
0.890876939724732,0.7015101440524258,0.6896828793574484,0.5683840397345497,0.5441916070907921,0.0113182370855943,0,4,6,0
0.9057963212418402,0.7159692614171214,0.637799367744923,0.5777349389976607,0.639323008596173,0.0220540162732123,0,4,6,1
0.8833362036060556,0.7748218543759259,0.6212142570876477,0.5024731181303767,0.6403089523078234,0.0239695992562376,1,4,6,1
0.862895165827156,0.8126502043113162,0.6127078518006003,0.5338383105136595,0.5430479790083959,0.0165695310850716,0,4,6,0
0.9170116399994722,0.8486876918683394,0.7108162008194224,0.5528121660416364,0.5079180019202523,0.0229204964146697,1,4,6,1
0.9008488486422808,0.6054691613374598,0.6463299105095821,0.5926753970394201,0.4525197035394644,0.0253231241533563,0,4,6,2
0.8726543046533887,0.6412696059531238,0.6115747626451314,0.5766642583028825,0.3803422291003682,0.025417494407262,2,4,6,2
0.9383682165492562,0.6113242477072683,0.6505146557946422,0.5649461406670863,0.3893147124288524,0.0175343974164504,0,4,6,1
0.8680845967168697,0.807853692258368,0.6937110719930869,0.5853983974071657,0.5663548993416281,0.0108738485590902,1,4,6,0
0.9176362922188532,0.6712590604340775,0.6666298064707914,0.4927391898845037,0.5745609554286308,0.0189785592606668,2,4,6,1
0.873916849724552,0.889678991158211,0.7176555359389807,0.5855961507206187,0.4082048528667709,0.0235661365013018,2,4,6,1
0.9484439793531576,0.7385039935322968,0.6422657599055663,0.5072808651286066,0.5082379365384448,0.0293253630641189,0,4,6,2
0.9301259224151548,0.6415195603810293,0.637500481738351,0.5461768554306671,0.6122350835156711,0.0210908149084886,0,4,6,1
0.9211400977119,0.7547728162657455,0.6187016657945472,0.4625812688057685,0.3980937002736135,0.0189863844074765,2,4,6,1
0.8647348655991604,0.7312417680584943,0.7419619894517641,0.4833057010360471,0.4853383970662127,0.0169917015627729,0,4,6,0
0.8914896905819005,0.7189361896410743,0.656094223151853,0.5079249177066892,0.3744816311633124,0.0144907751721423,1,4,6,0
0.9430825904749952,0.8517528862834818,0.6974941026441273,0.5687070956223264,0.3912798763177615,0.0157375879462653,1,4,6,0
0.9196071988575985,0.6416378075454559,0.705830426293362,0.517290221097337,0.3515753594916853,0.0115845154254144,1,4,6,0
0.8715654744468354,0.644855885689268,0.7410338924011977,0.541332014867408,0.4769764276843969,0.0255234526527079,0,4,6,2
0.880115119458622,0.6143248339856554,0.6629738315630165,0.5690848662959157,0.4871340849909346,0.0122171579058003,1,4,6,0
0.9096739042818948,0.6049306056617683,0.6773063595314109,0.486290720163149,0.393073052073878,0.0185847778620666,2,4,6,1
0.8852816039626034,0.7711991148067286,0.6280970867697574,0.5502322354379452,0.5070453673034634,0.0172120751541375,2,4,6,1
0.9044081959928032,0.8359237007535953,0.6761433883244007,0.4530501459432249,0.6119994315582553,0.0108706885033355,1,4,6,0
0.948103942255156,0.6760950783207638,0.6024363346663422,0.5682780024419273,0.4534407479490174,0.0246588204290128,2,4,6,2
0.8603663867499689,0.774570996467442,0.7135018389662936,0.4700114384789046,0.4556897138342568,0.016770945163594,2,4,6,0
0.8675089127051708,0.8337427780434845,0.6696934349620557,0.5543083877994096,0.5395207543275014,0.0262299536369521,0,4,6,2
0.9216045057596194,0.8830815452136388,0.6055475685299664,0.4802386489255051,0.5873327639687131,0.0277158077123621,1,4,6,2
0.9433370979950396,0.7546150767763496,0.7483684053444185,0.5314546046481279,0.4259941295607852,0.0250658183763772,0,4,6,2
0.8786110895551549,0.8586415591407751,0.6071706051369737,0.548359705133652,0.431964981834162,0.0259868482303647,1,4,6,2
0.938948651701228,0.8229923116558864,0.734195624243258,0.5079967152391038,0.6421170752945927,0.0199240645307404,1,4,6,1
0.8867346926959682,0.8391872641129997,0.6400081043703274,0.4623917259951099,0.4773498983955241,0.0186121430400689,0,4,6,1
0.9045474397344636,0.6963634284643782,0.6120103366612493,0.5491378832187205,0.4419487568272257,0.0220524325546119,1,4,6,1
0.8666644772065913,0.7331725143303283,0.6670694489505385,0.5590221593566654,0.6234821692538842,0.0222970296439752,1,4,6,1
0.8774555360074857,0.8940081837582838,0.742185656790463,0.4612561747482239,0.5412537613649895,0.0172662226130196,2,4,6,1
0.917941060781469,0.8858368188838823,0.6214169202543824,0.5411359354981283,0.58439359092304,0.0106959793159708,0,4,6,0
