cabinet_height,cabinet_width,cabinet_depth,wall_thickness,door_type,door_count,style_variant,label
2.086403789295188,1.4461037132948555,0.3461492338563667,0.02982515203973042,1,1,0,2
1.4002678463261058,0.7308196607017022,0.789898976914418,0.020655369169586015,1,2,2,1
1.0116036395300079,0.675243860073767,0.7415531966500715,0.04663750000459626,0,2,2,1
1.663030116093997,1.0297867128807718,0.3209144290844289,0.02776280303645396,0,2,0,1
1.8184800259726919,1.266933410635543,0.47683931730730916,0.034595923170035445,1,1,0,2
2.037526835463957,1.5762060329309628,0.7053858599701984,0.04584956716321635,0,1,2,2
2.109384754289855,1.3823864961476318,0.5058565832757769,0.038446749525086886,0,2,0,2
1.9448494109625654,0.7080956264029571,0.7360833914530449,0.04505076379682236,0,1,1,2
1.4195901093351024,1.420536380971562,0.735661517931504,0.022802324152203315,0,2,1,1
1.3343236732276047,0.6694207546628199,0.6866633187201805,0.027290114517896327,1,2,0,1
1.1384101022217132,1.570400611022228,0.3892839080862318,0.048688701051654446,1,1,0,0
1.7158855059852938,0.9456871116798002,0.693214089101841,0.03027378593547128,0,2,2,1
1.2280945294027552,0.6443865337132311,0.5180287577274861,0.03319721219983049,0,2,1,1
1.0839685733515723,1.2642376849112722,0.4651000180212982,0.025987047577042587,0,2,2,1
1.371141594650384,1.008392908619217,0.5012001935288624,0.025347932088408145,0,1,1,0
1.797915321055326,0.9791452771225417,0.6740672800794449,0.02109095701234804,1,2,2,1
2.000470203164869,0.9038749492683538,0.40509134244132095,0.042501558961715306,1,2,1,2
1.530591759165769,0.8137014009891003,0.5365930929546632,0.0465413289039889,0,1,1,0
1.6185424118982599,1.2329408557657957,0.46759412770490044,0.04364482125878325,0,2,0,1
1.9678754734915191,0.7473539622457727,0.3231068590463792,0.0494377607973648,0,2,1,2
2.063364290861178,1.1756708994093181,0.6591729577494942,0.028439246358746298,1,1,0,2
1.787269613334141,0.6055448181380317,0.6754822383092365,0.04195161660009088,0,2,0,1
1.211064018047838,1.5579660422795398,0.5589788752218704,0.01675764347992243,0,1,1,0
1.1600069266684347,1.0646432374982366,0.5655659429277944,0.03456238516301536,1,2,2,1
1.9780078087980209,1.492020296341018,0.5133703784293278,0.04673991556596397,1,1,2,2
2.033793891739915,1.050069757246908,0.6758883932502557,0.04439520107446723,1,2,2,2
1.2870950365775595,1.0398725932649027,0.6567724313055282,0.023207275230512237,1,2,2,1
1.0966931891892022,0.7508306580130866,0.49151764621566907,0.020348184330200178,0,1,1,0
1.489119243599904,1.1426111405039152,0.507887117051578,0.02223920363300436,1,2,2,1
2.1352744403081205,0.6195319567377271,0.7403283363789117,0.03514916213835281,1,1,1,2
1.3583351828468602,0.9899866480637188,0.7458207709842559,0.04425050347794403,0,2,0,1
1.327522374115908,1.0856419937985002,0.494428601623064,0.0384105767218021,1,1,1,0
2.1034499448027715,1.5807219775189232,0.5670618147662522,0.04674251019053689,0,1,2,2
1.514335323593314,1.46685135559513,0.39086451325671606,0.024105470987175664,1,1,1,0
1.3922149658575704,1.3612297078940272,0.48956310778206813,0.041320343824417474,1,2,0,1
1.5643682034556563,1.3490242610828507,0.3260428041216277,0.04831718923336724,0,1,2,0
1.04830976504892,0.6310299988807121,0.4236416518664385,0.044373009619960935,0,1,0,0
1.5682732731353537,0.7143894461093065,0.773878511108326,0.031276189420232726,1,2,0,1
1.7270712310723737,1.5637347441012088,0.6591786142980041,0.04222271601614014,0,2,0,1
1.6944216790110924,1.5288871684071217,0.587898364206207,0.04678091528666056,1,2,2,1
1.2379957325100583,1.1920978612498523,0.7152858168901592,0.023499728318799623,1,1,2,0
1.9391624156332237,0.947203765308449,0.5141890066173722,0.02796998066763197,1,1,1,2
1.98679710170807,0.7055388706439986,0.7803937836072893,0.037245478713550606,1,1,1,2
1.2113643533032712,1.1217467469384799,0.6252287070083706,0.03655693239187428,1,2,1,1
1.9908815181049069,1.1924746190637017,0.4611522914905591,0.02359233091827918,0,2,1,2
1.292636127029147,1.0647084666032316,0.6051658521152603,0.02826462564448924,0,2,1,1
1.2182078285892302,0.812119850179739,0.6989161784140483,0.026911859510749928,1,1,2,0
2.1376750933324375,0.6856129619580212,0.6600373320520971,0.03210022463970756,0,2,2,2
1.8542108877672674,1.0481745495865709,0.3086216296741863,0.025298245346217406,1,1,1,2
1.7967520259161793,0.9690204506610369,0.5767364775051248,0.02703150879511709,1,2,2,1
1.5444943154238144,0.9066229913488304,0.41526902064925386,0.040244951596412434,1,1,2,0
1.6430367584605,1.362189609484103,0.392574921218831,0.022573462395751198,1,2,2,1
1.707504287152949,1.3602078953730827,0.5983953702561509,0.049317872066187964,0,2,0,1
1.4330572829792638,0.9022675887804356,0.6540092428555156,0.019430403594679357,0,1,2,0
1.3505639734633332,1.5440896147957406,0.6189348275529638,0.04134772615269389,0,1,2,0
1.3412071925645792,1.078714208606398,0.47035296628014617,0.04879241750984032,1,2,0,1
1.9865387743593166,1.0007074422519397,0.3370410851278199,0.037030599743319945,0,1,0,2
1.9733704915300572,1.5491256423580313,0.342590454198115,0.023686683432354066,1,1,2,2
1.4564536313758594,1.5085043776238038,0.4486765662586937,0.0355983798552386,1,2,2,1
1.7452327852865783,1.2096309122451303,0.6700446527422725,0.04816565701138823,0,1,1,0
1.792513764630444,0.7570570933808771,0.3869067741632172,0.017627270411540878,0,2,1,1
1.827245362941723,1.069912479007686,0.31631992769046213,0.025083671135779126,1,2,0,2
1.8248619040854914,1.5239110444825488,0.6939140133233657,0.03687703025074777,0,2,0,2
1.6534748544526945,1.2476347234024807,0.754205722606303,0.04393209058775209,0,1,0,0
1.951154279478894,1.1950440373194047,0.7121201506600046,0.047241738513867336,1,1,1,2
1.8264135894545126,1.2997336849757173,0.7713381203720204,0.0325165261991274,1,2,0,2
1.7176439944493245,1.4894228892924537,0.6672669616428076,0.03612997743310688,0,1,0,0
2.1542933226314043,1.4359586139061813,0.5875995546099653,0.048277519723222334,1,1,0,2
1.5646009879019602,1.2515094894336865,0.7580363939633837,0.021352120152809406,1,2,0,1
1.5640124739524222,1.0083480934300153,0.46052912797828577,0.01866099596038951,0,2,1,1
1.8324084087801191,0.8882177953614557,0.7725967697816053,0.043474811215829044,0,2,0,2
1.3774205886042017,0.9232737862759947,0.7850923634042886,0.029146126995026098,0,2,1,1
1.0650449024520743,1.1184393924607288,0.6113169363008557,0.032447258583376604,1,1,0,0
1.320467485927519,0.7310132289504465,0.44401457249416443,0.045829631607523194,1,1,0,0
2.1677761789860335,1.208871667081965,0.4196487311638252,0.020543235733183132,0,2,0,2
1.2696407913469416,1.4414056816170355,0.35673055895212247,0.04814712598257747,0,2,2,1
1.3502338723141434,1.3054116299258536,0.5077451714676765,0.03188748519352497,1,1,1,0
1.6615180922565638,0.9835860132471499,0.7609340749657809,0.03278843120575129,0,1,1,0
1.9272101592124062,1.4544123799722075,0.46993762155714774,0.0425701092017503,1,1,1,2
1.8712611791362392,1.4374759226064213,0.5899616919417021,0.03809792635692218,0,2,2,2
1.5812096626620646,0.9324399557107493,0.6814363388099896,0.02820235189748601,1,1,2,0
1.2865666529994992,0.9829708489296022,0.7280064879936892,0.029377128344235236,1,2,2,1
2.096116201383551,0.9812311469471361,0.7942070009696812,0.042733778124497565,0,2,0,2
1.1514955237712665,1.5653535901768536,0.46599735196568187,0.01851276107576983,1,1,2,0
2.0925300132357605,0.6153475979152606,0.3720777079834737,0.04548265399722268,0,1,1,2
1.93783034952763,0.8650227795434089,0.6116297002609989,0.02891191633600207,0,2,2,2
2.03121062100192,0.980009397522655,0.4583305769666998,0.04015510988280441,1,1,2,2
1.0821048966178617,1.2311610168546405,0.7604645493901483,0.04990990730346754,0,2,0,1
1.9124436315931186,1.3038908293290379,0.3502536201614087,0.020822767535522882,1,1,0,2
1.3892496001375627,0.6561192281050069,0.4792316711501817,0.030074037574939004,0,2,2,1
1.818160445623274,0.7800568861513111,0.38753467753145227,0.03633221254109879,1,1,1,2
2.095394819228266,0.7431177201285096,0.5305749566774988,0.02388920687947398,1,1,1,2
2.08145130831866,1.2776108856990795,0.37898781103589346,0.030460542426133504,1,2,2,2
2.1544348873881303,1.290313512460129,0.5284179063338932,0.025574258468840975,1,2,0,2
1.2846468423130895,1.1719226923507389,0.5874059650893225,0.04974422152694142,1,1,2,0
1.474966889093641,0.6080979657614902,0.7325336988486331,0.04224090655195273,0,2,1,1
1.9308891755240571,0.8301183909704163,0.7009659787726438,0.02266515886248369,0,2,2,2
1.906692788490013,1.3674707744954642,0.6404275470910114,0.019787273347293462,0,1,1,2
1.9463325808121847,0.6333645312456324,0.48243061651423486,0.01959941322471699,1,2,2,2
1.498603712102533,0.8007947946500762,0.6932564055152526,0.04567612088473243,1,2,0,1
1.3083641014759149,1.4246898125424072,0.5409239149368705,0.04322709728278183,1,1,1,0
2.155471951442653,0.7407570150058826,0.783250104731376,0.04510492089145877,1,2,0,2
1.9488183623067252,0.6139186551009012,0.5682861541345295,0.030917510970685614,1,2,2,2
2.1283502701354653,0.7083461021992307,0.41691095110579157,0.01587586273762688,1,1,2,2
1.0758604493922346,1.4238553513904475,0.7546938192139461,0.02557665610852376,1,1,0,0
1.0544161732160586,0.637212128224705,0.7979636873775147,0.019064216825378833,0,1,1,0
1.544372508266671,1.2704862188501713,0.6715700607615858,0.048109093002280126,1,1,1,0
1.785906276992157,1.4336930832963215,0.6078261070255782,0.04786685729997794,1,1,2,0
1.4446359504813224,1.0433830860607016,0.7752775849257134,0.04494075676570841,0,2,2,1
2.082035454909586,1.2448268097540276,0.33027504458330437,0.02465585043015554,0,2,0,2
1.7953224856743737,1.2417044672332176,0.5985729797597725,0.01574751091577297,1,1,0,0
1.9443737199715792,0.8052055751428764,0.7149089186085662,0.03439727259613952,0,1,1,2
1.9292422933657842,1.3886437542776093,0.59799081758721,0.024704619609148902,0,1,2,2
1.3007850360737487,0.7744971209013934,0.6305288212986584,0.015902305242516943,0,2,0,1
1.7066235064605308,0.6157810835111602,0.43268375416248667,0.01943654902994731,1,1,2,0
1.0762696457765635,1.0482752142698841,0.481019486908756,0.03577831062538095,1,1,2,0
1.052038044279006,1.3832269959803796,0.7334904538799192,0.033250792514957946,1,1,0,0
2.1983041061071926,1.4472985431672427,0.5131368096399959,0.01877866403877295,1,1,0,2
1.3865341836955913,0.7483338256603645,0.363095794152528,0.03685111229984228,1,2,2,1
1.6366682049175896,1.0537154175754715,0.6027133957676565,0.01847124615876647,0,1,1,0
1.541865899158338,0.8284935743645844,0.4694658094175876,0.030872461601760656,1,1,1,0
1.5121168075131497,1.265107863060309,0.4871505117177684,0.020342362366905332,1,1,0,0
1.9981262661698256,0.6932301017036774,0.3482822162828928,0.04085785994710505,0,1,2,2
2.147949548616288,1.161683381569728,0.6350066323661478,0.029378302152275538,1,1,1,2
1.7204921094696126,0.951646185693149,0.5889592591949274,0.022445858198520213,1,1,0,0
1.4201367930654294,1.156265476104327,0.3574426567651541,0.024749887437324973,0,2,2,1
2.16945592255085,1.4184268595406695,0.6067866402677324,0.037494470734044105,0,2,0,2
1.2164992863530253,1.3026987728656048,0.45449234441495506,0.026893862987204045,0,1,0,0
1.6795853137136516,1.0007843439995154,0.3709373270756343,0.037161020442942984,0,1,2,0
1.6365792263907153,0.9761944057034886,0.5268228953365086,0.020509324654578102,1,2,2,1
1.7154685266461107,1.4833421845183432,0.37778995170224416,0.0414052557693745,0,1,1,0
1.5317355691963912,1.0240147731129952,0.6035380037205077,0.029496430825895363,0,1,1,0
1.5158963600774684,0.8832464700804493,0.6392431273800665,0.03203214636774878,1,1,0,0
1.4743160753051547,1.1993249569444504,0.3038435429499414,0.02554967767064529,0,1,1,0
1.3473365574609253,0.7199843437055491,0.5486926643066634,0.030072925397376105,0,2,2,1
1.8444055160591963,1.1002623465562131,0.7166771012099391,0.04321700652983673,0,2,2,2
1.0507627138753497,0.6187415365856457,0.7605812172512062,0.04517385047642233,1,2,2,1
1.7681700028570946,0.8895152055857581,0.5025161535324772,0.04881698918615942,0,2,2,1
2.1037237020896615,0.6881298812978847,0.7222421799073484,0.023516076618795678,1,1,1,2
2.044629299434494,1.3458048264646028,0.41078602944712567,0.042269125401114264,0,1,2,2
1.6119424747875666,1.5059227315800503,0.47468763273619013,0.04045826869858665,0,1,0,0
1.1757330619332333,0.7972718028239832,0.6011994926365829,0.041607535344141224,0,1,2,0
1.5929404300208665,1.3544458252469858,0.6799385748038742,0.030711683994827207,1,2,0,1
1.5277153796102367,1.0689210835263734,0.6156925600127147,0.04287153877029999,0,2,2,1
1.0890287874079452,1.061742486446454,0.318803622785546,0.027905815982143447,1,1,2,0
2.0371000407102873,1.4552933714560903,0.6075041942077868,0.03274737360668843,1,1,1,2
2.0908599478883976,1.1716566864538003,0.3941197325346125,0.03617520419245225,0,1,1,2
1.12420225272447,1.4991268339557735,0.4717188879191338,0.04000104422086119,0,1,0,0
1.849146045187935,1.5909860226468875,0.5620342765850872,0.036343189221293606,1,2,1,2
1.4648998714277393,1.3744647885737353,0.6394488602797905,0.01683279311376022,1,1,1,0
1.1134071370181133,1.278379344840081,0.44207348693905685,0.04033067792508616,0,2,0,1
1.6992874175037036,0.7414283805843178,0.4749103937679221,0.04886937776924606,1,1,2,0
1.8506008172452648,0.684719012004002,0.5794610350455318,0.037522264217646185,1,1,2,2
1.8433970465865044,1.5471086244193812,0.7985820564829351,0.046935679491041354,0,2,2,2
1.4341937156161415,0.9625976689820444,0.3901314614384223,0.022496743142311513,1,1,0,0
2.199971945323634,0.7549451729444048,0.4478960508273109,0.04258420607849901,0,2,2,2
1.1572588497154097,0.9767198708225246,0.38112360604422524,0.044097076984119396,0,2,0,1
1.4930303337958402,1.2763629221885329,0.4187651007234625,0.030546954843184648,1,2,0,1
1.6408133796379134,0.9094678965627896,0.7043119355453932,0.03141554617612885,0,2,2,1
2.1365562042929476,1.5844397935315773,0.5308399892204946,0.02486201064463214,1,2,0,2
1.9802694874974884,1.4012592241515476,0.3691992673017156,0.023750112405615247,1,2,2,2
2.121152264797,1.3114009771190007,0.5579546937762425,0.0193637220187277,0,1,1,2
1.5391830644485909,1.1133527379285444,0.7155233593190928,0.01820997493806827,0,2,1,1
2.11656631255153,1.0148969058190054,0.4982269827351239,0.0280886520687657,1,1,1,2
1.2694465103285393,0.9186848754497312,0.349541562196524,0.04001464953831303,1,1,0,0
1.0459638293404525,1.5173961716127513,0.5362274665239155,0.04408886700762618,1,2,2,1
1.0063014379667414,0.6792257712707213,0.42796196421852234,0.04422370847488334,1,1,1,0
1.2851682719691204,0.7218483451586175,0.4192197517299113,0.03736331062604836,1,1,0,0
2.0040252647264025,1.0998292222376096,0.5680268921570306,0.03711842297045999,0,1,1,2
1.5150866717240006,1.2148095827759506,0.42028211940327176,0.029579865832298893,0,2,0,1
2.1440844135826183,1.1440819599280334,0.6932061679226588,0.03276679060902683,0,2,1,2
1.052241310200132,0.9868813215273575,0.48665119355041625,0.04115608070469259,1,1,1,0
1.2893511092627736,1.2571044000108313,0.3518319337498447,0.035366616254534904,1,1,0,0
1.4227588553370274,0.9385472581797007,0.6213978081013602,0.04406342798672609,1,2,2,1
1.218733598096648,0.7348525811962823,0.6580225287980973,0.04802618027492453,0,2,0,1
1.0525675307909477,0.7994698337151883,0.320952970965191,0.04766798429826391,1,2,1,1
1.04394492584429,1.2469004988007502,0.4430554477757743,0.045174848566423766,0,2,1,1
1.1493700098932602,0.968019174314673,0.7447432585061406,0.041015769693186745,1,2,0,1
1.5954438718444273,1.0975233924936272,0.7621552333134818,0.03317465487372297,0,2,0,1
1.5167285824041363,1.5950981648440754,0.390228242969045,0.025281824665087462,0,1,1,0
1.7931030657497642,0.9064958560907524,0.6013108138652998,0.02991406255090659,1,2,1,1
1.0508261954201554,1.470037175056392,0.47627965515424114,0.04993527092205672,1,1,0,0
1.8054206666724015,1.0062102315076524,0.5565430097322761,0.04124642944916615,0,1,0,2
2.018403171964642,1.2780888719954486,0.5190864124700388,0.019418050850578898,0,2,1,2
1.4594252820265332,1.1672446417241193,0.6025474144273928,0.03876717199196883,1,2,1,1
1.9157013661582956,1.1739217783338955,0.5647299407681448,0.028931191608335752,1,1,0,2
1.0310960090369719,0.7860480494725999,0.558872637104196,0.046973987703461534,0,2,1,1
1.844845373448191,0.8145704254237197,0.6059385913818213,0.039289322436427784,1,1,0,2
1.1628741012766328,0.6740520391765437,0.3863281819920205,0.03996794630273351,0,2,2,1
1.4169103536862775,0.6649390783160711,0.5710856806127811,0.046196608882386116,0,1,1,0
1.610506894209161,0.7213624550784569,0.40049018558884286,0.019860690521342803,1,1,1,0
1.6648257247115141,0.9689111655012207,0.7018308631442932,0.034307642687424963,0,1,1,0
1.4777919769250902,1.3169335985099497,0.5393325549576269,0.02937782922328084,1,1,0,0
2.1668556778165193,1.2423385893863812,0.5249872478314981,0.03880381467273533,1,1,2,2
1.7677527152399959,0.7819631365521373,0.7831323069670534,0.030141640026869122,0,1,2,0
1.1836185601722407,0.7646570798901241,0.4613303755772778,0.03982662463852361,1,2,0,1
1.300726370778399,1.2350570913877459,0.5754207077415698,0.019380960329441595,1,1,2,0
1.7691849127587904,1.1918084453166051,0.5903232505701268,0.02099202180695273,1,1,0,0
1.0974674258720438,1.5485468539703915,0.6855111843972326,0.024262956774156907,0,2,2,1
1.7667894306506446,1.098038060136116,0.6135820051490422,0.025138507988056204,1,2,0,1
1.9656257850588799,1.2849908411956767,0.44871693571487115,0.017554055892687104,0,1,1,2
1.498746095456938,1.0644421577753351,0.47009628417588867,0.02002840419069221,1,2,1,1
1.1569193818628638,0.9705401980502912,0.5808256078741846,0.026169056024110505,1,1,1,0
1.5395152143947979,0.7408776350081835,0.3253026459001451,0.048088471244612664,1,1,0,0
1.9761734157273396,1.5337515352494049,0.660564214411061,0.021644193542817592,0,2,2,2
1.5601781412848208,1.4790756636004185,0.5486851365237545,0.01815171832653245,1,2,0,1
1.2581733070314893,0.9528950888563553,0.32527020231394593,0.03232129712338117,1,2,2,1
1.0098128871366892,0.7074970843712074,0.3669674719961573,0.024256551492681966,1,2,1,1
1.0542908734135177,0.6511576873830083,0.5809084325829719,0.027688332158049958,1,1,1,0
1.6051066349478458,1.3644041147072397,0.439860338811991,0.049618174521725296,0,1,0,0
1.4726844552743286,1.3948972283809458,0.46954264997628264,0.04786319984343814,0,1,2,0
1.6109470194702187,1.1000779035706438,0.32265167623353735,0.019796273074863216,1,2,2,1
1.548386271139449,1.206260522403804,0.557752866073627,0.02647880466727842,1,1,1,0
2.1887388850733682,1.339319360573604,0.4496171712641591,0.02677307082530874,1,2,1,2
1.9788985998925892,0.9683578098657696,0.6369031962365083,0.049296431091270666,1,1,2,2
1.5695082569020729,1.5670706961720509,0.6914519957157107,0.04216567088102252,0,1,2,0
1.576538540457297,1.124232332624683,0.6605914176245622,0.04211121454418339,1,1,2,0
1.2906358721694695,1.172570271404126,0.6502604555707258,0.021677451473942455,1,2,1,1
1.1817175097432147,1.2905002609185254,0.5051887046613526,0.04212403056324819,1,1,2,0
1.1656989829422524,0.8073417049712447,0.4625247672130274,0.038177937990002214,1,2,0,1
1.551596238423504,1.133127064573221,0.5731366096224151,0.03865540017947288,1,2,0,1
2.148804875432126,0.8790063959217567,0.44924958059514697,0.04795199412146115,1,2,2,2
1.2487333538255683,1.3049882597401967,0.458520372509224,0.027208111097045733,1,2,0,1
1.6881721646483743,1.1431908769882781,0.7478802307701131,0.028808635947430217,1,1,1,0
1.0504797841992706,1.5553137176792418,0.33951471800492516,0.04734033711614582,1,2,0,1
1.2424816086407158,1.1385779237086529,0.7665119668916538,0.039365995522638794,0,1,2,0
1.8890691720261916,0.8392820659462961,0.325382714978732,0.04668144668330589,0,1,0,2
1.1202375508543971,0.9302936234873388,0.5362019535174403,0.03884171953035006,0,1,2,0
2.1734928541997047,0.7579410762109416,0.6264463988506499,0.045822661003053086,1,2,2,2
1.239347169601122,1.5639140388909358,0.4605838510595833,0.03760642712615944,0,1,2,0
1.8864238267223628,1.4503331015755934,0.3186491232858215,0.0472514808634465,1,1,0,2
2.196606163706212,0.9969945742782996,0.5476919486608789,0.0477813060672217,1,1,0,2
1.358070652794497,1.2027829655058733,0.7642274230085085,0.026726473979351358,1,2,0,1
2.021271686293596,1.06802076900629,0.3964056991369049,0.018942636635705407,0,2,2,2
1.308717856275423,0.7861990691280677,0.6683089477461285,0.042676868254883954,0,1,2,0
2.027375805128149,1.497042761783975,0.7134949126381548,0.03303482306359286,0,2,2,2
1.1144621269534336,1.5816851924405386,0.5387270492449465,0.0477538885450486,0,2,1,1
1.2826255033618408,1.353756651781457,0.7770174113274563,0.025568104389206515,0,2,2,1
1.4314625086733872,0.8363025774219954,0.6338930573993357,0.03128882468296753,0,2,2,1
1.6030245654860678,1.4951183698162542,0.6517785175511279,0.02588422819346311,0,2,1,1
1.737550537772619,0.8191286009353439,0.36678439109840205,0.020361494764121274,1,2,2,1
1.6590814105820377,1.0708280768793115,0.5687588438466005,0.038243305376888234,0,1,2,0
1.9056874596698385,1.4731350584877334,0.3409351532366374,0.030636179212376918,1,1,2,2
1.1346505498447244,1.428774053958425,0.7514440801199043,0.022075487263832676,0,1,1,0
2.0253832088739414,1.0418405526596308,0.6401476189695354,0.04009212881632275,1,1,2,2
1.5345792306246646,0.6556358058261297,0.3659721699105495,0.029539860084563094,0,2,2,1
1.9682984230652711,1.3232800798250022,0.49797435497662873,0.043575862907659565,0,1,0,2
1.5084368617343502,1.3003848780971758,0.5705817520399528,0.01710894709609745,0,2,0,1
1.3445088482695842,0.7799813268257085,0.36771443324471886,0.03745337500603248,1,2,1,1
1.5382445591952232,1.517115076681728,0.4887481748150495,0.017808749742027834,0,2,0,1
1.214168354804934,1.137258486398001,0.5644212697720046,0.04047503493171449,0,1,0,0
2.174188819214967,1.0630039011947798,0.6595469875054261,0.029844481040669057,1,1,0,2
1.5527503342583155,0.7551213732037673,0.3942402256183712,0.045632286111830456,0,1,2,0
1.5030887181901025,1.3660534675139033,0.7418783109226872,0.015547602872724234,0,1,0,0
1.7127329769752289,1.0464410662486023,0.6360118184361094,0.04552743462252372,0,1,1,0
1.5267553737849529,1.1397598089074283,0.6771928543736422,0.04216222675126449,0,2,0,1
1.9789435081159805,1.3315174831160181,0.459451848184596,0.03592711859970418,1,1,1,2
2.051509986608569,1.5856955607251257,0.5606255271324617,0.02947460722563813,1,1,2,2
2.1382243060320656,1.479713890963883,0.7557888328102722,0.036909759817691554,1,2,0,2
2.1667482824124233,1.5415864098319116,0.6356712623728611,0.04250316085931813,1,2,1,2
1.1790611293901965,0.976460188507132,0.6772080486190626,0.0315731587144277,0,2,2,1
1.173222098998214,1.0630251594986109,0.328811967232771,0.029443712114337953,1,1,1,0
1.291430219307503,0.8033367330600544,0.6233529257739723,0.04727791365789279,1,1,2,0
1.8695016547686425,0.7904816184307383,0.4342307939274906,0.03857851722221025,0,1,0,2
1.9655807414206543,1.187583688827643,0.635725261117706,0.022595578259071686,0,2,1,2
2.148423712632008,0.6153337062284928,0.7685798816011238,0.04867271446400607,0,2,0,2
1.8347515428459782,1.303768582675704,0.4983160298881175,0.023376583563706095,1,2,1,2
1.5595005530147266,1.2487213399951127,0.45421114214346414,0.027587561629329464,1,2,0,1
1.9633799461840253,1.3224135731867732,0.6808144846548556,0.026208164967608208,0,2,1,2
1.4967162046943496,1.1625247274643544,0.4106370491581126,0.0201072949585892,1,2,1,1
1.182893692220972,0.9298652859778599,0.48991988737057707,0.04416769503504448,1,2,1,1
1.9160327507995838,1.0886211005338151,0.6617789731982888,0.04088579317309592,1,1,2,2
1.953970617224361,0.7692657108601817,0.6601567653810468,0.03209107124389464,0,1,0,2
2.134225733441078,1.2682155433931528,0.6821694217860096,0.029433727784545748,0,1,2,2
1.1812355757576953,0.8187196724543937,0.5280048294857169,0.01711575416195566,1,2,0,1
1.0079348283905907,1.151643560911257,0.3059254840639462,0.033529617639457776,1,2,0,1
